,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
168,1.0,1.0,0.70019,0.81594,0.71157,0.56167,0.6907,0.58634,0.53131,0.6945,0.72676,0.32068,0.53321,0.4909,0.1518,0.44141,0.56167
169,1.0,0.84843,0.80562,0.77031,0.66725,0.59582,0.6726,0.6426,0.39199,0.71254,0.5597,0.5343,0.47038,0.48659,0.52613,0.44277,0.42223
170,1.0,1.0,0.96775,0.96683,0.8798,1.0,0.96186,0.95947,0.98497,0.91152,0.95016,0.94636,0.98164,0.93772,1.0,0.92774,0.92226
171,1.0,0.47938,0.42784,0.70103,0.73196,0.26289,0.49485,0.45361,0.42268,0.5,0.54639,0.42268,0.70619,0.53396,0.15464,0.47423,0.45361
172,1.0,0.6351,0.7653,0.61432,0.65358,0.64203,0.79446,0.72517,0.59584,0.6351,0.63279,0.70951,0.64665,0.68775,0.61663,0.66316,0.69053
173,1.0,0.50112,0.61124,0.58876,0.58876,0.66742,0.71685,0.66517,0.57303,0.64719,0.56854,0.57528,0.46517,0.56588,0.4764,0.54607,0.60674
174,1.0,0.71521,0.66667,0.63107,0.77994,0.67314,0.64725,0.60194,0.54369,0.46926,0.64725,0.39159,0.52427,0.45105,0.31392,0.49191,0.30421
175,1.0,0.68148,0.77037,0.65185,0.60988,0.79012,0.59753,0.62469,0.78272,0.73827,0.48642,0.60988,0.66667,0.63773,0.76543,0.61235,0.51358
176,1.0,0.60678,0.67119,0.52881,0.50508,0.70508,0.57966,0.5322,0.64068,0.56949,0.5322,0.71525,0.52881,0.57262,0.58644,0.58983,0.50169
177,1.0,0.49515,0.29612,0.34951,0.57282,0.58252,0.33495,0.52427,0.47087,0.43204,0.34951,0.18932,0.31068,0.36547,0.3932,0.26214,0.37379
178,1.0,0.98822,0.93102,0.83904,0.74706,0.73584,0.55076,0.4313,0.318,0.28379,0.07515,0.06338,-0.16489,-0.16556,-0.16209,-0.34717,-0.33483
179,1.0,0.97905,0.90112,0.82039,0.7176,0.58827,0.40349,0.2514,0.047,-0.12193,-0.2618,-0.37835,-0.51034,-0.57587,-0.61899,-0.65754,-0.64134
180,1.0,0.99701,0.91966,0.76902,0.53312,0.36774,0.10107,-0.06827,-0.28269,-0.43707,-0.55769,-0.65,-0.64658,-0.66651,-0.64872,-0.54615,-0.47201
181,1.0,0.94331,0.96132,0.80514,0.56687,0.41836,0.14939,0.05167,-0.24742,-0.42811,-0.50251,-0.65515,-0.68851,-0.77097,-0.75406,-0.75199,-0.66932
182,1.0,0.93972,0.80486,0.58167,0.34961,0.10797,-0.20015,-0.3973,-0.58835,-0.76305,-0.81262,-0.81317,-0.75273,-0.63237,-0.46422,-0.26389,-0.08937
183,1.0,0.89835,0.67333,0.43898,-0.03643,-0.22838,-0.25137,-0.57377,-0.6675,-0.47359,-0.81056,-0.33197,-0.12897,0.07158,0.24321,0.36586,0.42805
184,1.0,0.29073,0.23308,0.03759,0.1203,0.06266,-0.04725,-0.06333,-0.06328,-0.05431,-0.04166,-0.02876,-0.01755,-0.00886,-0.0028,0.00096,0.0029
185,1.0,0.58459,1.0,0.75376,0.82519,0.50188,0.65977,0.69737,0.72368,0.76128,0.66917,0.84774,0.6485,0.56836,0.5282,0.15602,0.44767
186,1.0,0.83609,0.72171,0.65829,0.23888,0.43837,0.49418,0.44747,0.29352,0.48158,0.32835,0.29495,0.26436,0.23641,0.26429,0.18767,0.16655
187,1.0,0.9408,0.85738,0.85124,0.76966,0.84459,0.83289,0.8268,0.74838,0.80019,0.80862,0.80259,0.77336,0.79058,0.85939,0.77863,0.77269
188,1.0,0.87111,0.79946,0.99009,0.89455,0.88598,0.90446,0.8941,0.88644,0.84452,0.97882,0.78954,0.86661,0.85967,0.78774,0.75935,0.88238
189,1.0,0.74916,0.98994,0.75855,0.74313,0.95842,0.97921,0.9611,0.91482,0.71026,0.81221,1.0,0.71764,0.82271,0.72435,0.90409,0.72837
190,1.0,0.47337,0.06213,0.62316,0.45562,0.56509,0.44675,0.71598,0.55621,0.4142,0.52767,0.51183,0.47929,0.46514,0.5355,0.31953,0.34615
191,1.0,0.59887,0.69868,0.85122,0.80979,0.50471,0.6742,0.80791,0.51412,0.81544,0.70245,0.33333,0.56121,0.61444,0.52731,0.53861,0.6742
192,1.0,0.84713,0.86412,0.81953,0.73673,0.71975,0.74947,0.77495,0.78132,0.61996,0.79193,0.89384,0.84926,0.74115,0.66242,0.72611,0.65817
193,1.0,0.87772,0.83424,0.84783,0.77174,0.77174,0.82337,0.67935,0.88043,0.83424,0.86413,0.97283,0.85054,0.83705,0.8587,0.78533,0.79076
194,1.0,0.74704,0.53755,0.72727,0.69565,0.66798,0.87945,0.73715,0.63043,0.63636,0.79249,0.66403,0.67194,0.61847,0.60079,0.37549,0.61067
195,1.0,0.46785,0.5898,0.55432,0.47894,0.52993,0.63858,0.67849,0.54545,0.52993,0.47894,0.50776,0.41463,0.5393,0.59867,0.53659,0.56319
196,1.0,0.88116,0.72125,0.61559,0.38825,0.09831,-0.20097,-0.35737,-0.65114,-0.78768,-0.81856,-0.83943,-0.78334,-0.67557,-0.54732,-0.30512,-0.19312
197,1.0,0.93147,0.79917,0.59952,0.26203,0.04636,-0.23237,-0.55926,-0.73329,-0.90995,-0.92254,-0.93618,-0.83192,-0.65165,-0.41223,-0.1359,0.10007
198,1.0,0.88241,0.73232,0.34109,0.05717,-0.09238,-0.62403,-0.69767,-0.81422,-1.0,-0.78973,-0.76901,-0.57242,-0.3161,-0.02979,0.25392,0.00194
199,1.0,0.83479,0.69256,0.49234,0.21991,-0.08096,-0.35558,-0.52735,-0.7035,-0.75821,-0.71225,-0.58315,-0.37199,-0.1695,0.08425,0.25164,0.40591
200,1.0,0.9287,0.76168,0.49305,0.21592,-0.13956,-0.47202,-0.70747,-0.87474,-0.91814,-0.89824,-0.73969,-0.50757,-0.22323,0.0781,0.36021,0.59407
201,1.0,0.83367,0.65541,0.34962,0.17293,-0.18976,-0.41729,-0.68421,-0.74725,-0.7218,-0.6203,-0.49165,-0.26577,-0.0153,0.22708,0.431,0.64662
202,1.0,0.98455,0.98058,1.0,0.9872,0.95278,0.985,0.99382,0.97396,0.97264,0.99294,0.95278,0.97352,0.96653,0.93469,0.97132,0.96778
203,1.0,0.94052,0.9417,0.94994,0.95878,0.94641,0.97173,0.97055,0.95465,0.9523,0.94229,0.92815,0.92049,0.92695,0.90342,0.91991,0.92049
204,1.0,0.97032,0.91324,0.96575,0.9863,0.91781,0.93607,0.91324,0.86758,0.97032,1.0,0.92009,0.92466,0.94043,0.97032,0.85388,0.96575
205,1.0,0.52542,0.94915,0.52542,0.30508,0.50847,0.64407,0.83051,0.54237,0.55932,0.59322,0.86441,0.40678,0.67287,0.66102,0.83051,0.76271
206,1.0,0.33333,0.44444,0.38889,0.41667,0.5,0.54911,0.58333,0.55556,0.25,0.47222,0.52778,0.38889,0.41543,0.19444,0.36924,0.08333
207,1.0,0.51207,1.0,0.71178,0.45622,0.33081,0.21249,-0.17416,-0.33081,-0.61382,-0.52674,-0.885,-1.0,-1.0,-1.0,-1.0,-0.91903
208,1.0,0.75564,0.8355,0.54916,0.35225,0.13469,-0.09818,-0.37604,-0.52742,-0.68358,-0.70163,-0.79147,-0.98988,-0.70352,-0.63312,-0.34131,-0.19609
209,1.0,0.83789,0.72113,0.45625,0.1647,-0.13012,-0.46177,-0.59435,-0.7847,-0.84014,-0.62041,-0.47412,-0.37298,-0.05054,0.1469,0.37093,0.48319
210,1.0,0.93658,0.75254,0.45571,0.15323,-0.21775,-0.56535,-0.78751,-0.93104,-0.93641,-0.87028,-0.65079,-0.36799,-0.04578,0.2733,0.54827,0.74828
211,1.0,0.92436,0.71976,0.29303,-0.11108,-0.31605,-0.66616,-0.92145,-0.94315,-1.0,-0.66431,-0.4601,-0.13486,0.19765,0.48904,0.69886,0.76066
212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213,1.0,0.95559,0.86421,0.94982,0.82809,0.92441,1.0,0.99264,0.95853,0.84013,1.0,0.87492,0.85741,0.84132,0.82427,0.80634,0.78761
214,1.0,0.79378,0.64064,0.41319,0.14177,-0.16831,-0.42911,-0.57165,-0.75436,-0.69977,-0.57695,-0.40637,-0.17437,0.01523,0.1903,0.31008,0.34572
215,1.0,0.88085,0.68389,0.34816,0.05832,-0.29784,-0.62635,-0.77106,-0.85803,-0.81641,-0.64579,-0.39766,-0.11147,0.17041,0.40675,0.56626,0.62765
216,1.0,0.89589,0.66129,0.29521,-0.04787,-0.45725,-0.7766,-0.92819,-0.92282,-0.76064,-0.50931,-0.14895,0.21581,0.53229,0.74846,0.83142,0.76862
217,1.0,1.0,1.0,0.87342,0.88608,1.0,0.92405,0.8481,0.63291,0.87342,0.93671,1.0,0.62025,0.84637,1.0,0.53165,0.83544
218,1.0,0.7479,0.83312,0.82638,0.86555,0.60504,0.79093,0.77441,0.64706,0.84034,0.71285,0.68895,0.66387,0.63728,0.61345,0.58187,0.5533
219,1.0,0.85013,0.92211,0.92046,0.92765,0.87597,0.91161,0.90738,0.87339,0.95866,0.89097,0.8843,0.83721,0.86923,0.87597,0.85198,0.84258
220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99828,0.99528,0.99314,1.0,1.0,1.0,0.99842,0.994,0.99057,0.98971
221,1.0,0.89505,0.87525,0.89505,0.92871,0.91287,0.94059,0.91881,0.93663,0.94257,0.90495,0.88713,0.89307,0.89002,0.88119,0.87327,0.86733
222,1.0,0.90071,1.0,0.90071,0.84752,1.0,0.97872,0.97518,1.0,0.89716,0.8617,1.0,0.90071,0.94305,0.94681,1.0,0.93617
223,1.0,0.39394,0.62655,0.45455,0.63636,0.21212,0.57576,0.39394,0.56156,0.51515,0.78788,0.30303,0.48526,0.46362,0.33333,0.41856,0.39394
224,1.0,0.86689,0.72014,0.37201,0.08646,-0.24118,-0.51763,-0.68714,-0.77019,-0.69397,-0.49488,-0.32537,-0.02844,0.1536,0.32309,0.46189,0.40956
225,1.0,0.89563,0.67311,0.35916,-0.04193,-0.38875,-0.67274,-0.8268,-0.8615,-0.73564,-0.51778,-0.23428,0.06911,0.33531,0.52414,0.61217,0.60073
226,1.0,0.90547,0.65354,0.29921,-0.13342,-0.52236,-0.79657,-0.96631,-0.93001,-0.71863,-0.41546,-0.0225,0.36318,0.67538,0.85977,0.88654,0.75495
227,1.0,1.0,0.367,0.12993,-0.27586,-0.31527,-0.87192,-0.92857,-0.38916,-0.46552,-0.05419,0.25616,0.73792,0.85471,1.0,0.3867,0.17758
228,1.0,1.0,0.45455,0.06061,-0.32104,-0.45455,-0.57576,-0.57576,-0.33333,-0.09091,0.48485,0.57576,1.0,0.72961,0.9697,0.24242,0.09091
229,1.0,0.8811,0.94817,0.93598,0.90244,0.90244,0.93902,0.95732,1.0,0.94207,0.90854,0.91463,0.99695,0.89666,0.90854,1.0,0.97561
230,1.0,0.82624,0.79078,0.90426,0.92908,0.80142,0.94681,0.94326,0.93262,0.95035,0.91489,0.80496,0.91135,0.89527,0.7766,0.92553,0.92553
231,1.0,0.74468,0.88706,0.88542,0.87234,0.7305,0.87657,0.87235,0.95745,0.95035,0.85597,0.84931,0.87234,0.83429,0.74468,0.8171,0.80774
232,1.0,0.87578,0.89951,0.8921,0.86335,0.95031,0.87021,0.86303,0.83851,0.85714,0.84182,0.83486,0.79503,0.82111,0.81988,0.80757,0.80088
233,1.0,0.97513,0.98579,1.0,0.9929,0.95737,0.97158,1.0,0.97869,0.98579,0.97158,0.94494,0.98401,0.9754,0.94849,0.99112,0.98934
234,1.0,1.0,1.0,1.0,0.99448,0.99448,0.98343,1.0,0.97569,0.97901,0.98011,0.98122,0.97127,0.98033,0.97901,0.98564,0.98674
235,1.0,1.0,1.0,1.0,1.0,0.97763,0.95973,1.0,0.98881,1.0,0.99776,0.95749,1.0,0.99989,0.99105,1.0,1.0
236,1.0,0.8842,0.67123,0.39613,0.02424,-0.35148,-0.60316,-0.78658,-0.83285,-0.69318,-0.52504,-0.27377,0.00806,0.26028,0.44569,0.54209,0.56286
237,1.0,0.90147,0.64131,0.3044,-0.20449,-0.55483,-0.81857,-0.96986,-0.91456,-0.70163,-0.32354,0.05865,0.44483,0.74105,0.89415,0.87893,0.70555
238,1.0,0.32789,0.1597,0.1402,-0.25131,-0.16503,-0.63714,-0.9765,-0.23227,-0.30522,-0.14426,0.09345,0.28307,0.39599,0.31005,0.21443,0.13376
239,1.0,0.65845,0.44681,0.05319,-0.32027,-0.68253,-0.84211,-0.82811,-0.47032,-0.04759,0.23292,0.56663,0.743,0.74758,0.45185,0.20549,-0.18533
240,1.0,0.19466,0.04198,-0.10557,-0.18321,-0.41985,-0.4542,-0.16412,-0.10305,0.18702,0.34012,0.28626,0.21645,0.03913,-0.03817,-0.16794,-0.30153
241,1.0,0.98002,1.0,0.98982,0.94721,0.977,0.97888,0.9917,0.93929,0.93552,0.97738,1.0,0.94155,0.96709,0.95701,0.9819,0.97247
242,1.0,0.82254,0.80462,0.87514,0.86821,0.72832,0.84624,0.83121,0.74798,0.78324,0.86763,0.78844,0.74451,0.76717,0.74046,0.70058,0.78439
243,1.0,0.35346,0.69387,0.68195,0.55717,0.61836,0.62099,0.59361,0.42271,0.58213,0.49736,0.46241,0.45008,0.39146,0.35588,0.32232,0.28943
244,1.0,0.76046,0.86335,0.85821,0.79988,0.81504,0.83096,0.81815,0.82777,0.76531,0.76979,0.75071,0.77138,0.70886,0.66161,0.66298,0.63887
245,1.0,0.66667,0.97404,0.4959,0.75683,0.65164,0.40164,0.39208,0.76776,0.78552,0.47541,1.0,0.60656,0.68656,0.87568,0.55328,0.13934
246,1.0,0.83508,0.73739,0.84349,0.90441,0.89391,0.81197,0.79307,1.0,0.96639,0.87605,0.77521,0.95378,0.83479,1.0,0.8666,0.90546
247,1.0,0.95113,0.95183,0.93438,0.9459,0.9651,0.94171,0.94625,0.97173,0.94834,0.9267,0.93124,0.9452,0.93522,0.93159,0.94066,0.91483
248,1.0,0.94701,0.93207,0.95177,0.95584,0.94124,0.92595,0.93954,0.94837,0.93784,0.91406,0.8947,0.93988,0.92489,0.9212,0.92459,0.92697
249,1.0,0.90608,0.98122,0.95691,0.85746,0.89724,0.89061,0.90608,0.91381,0.80773,0.88729,0.92155,0.9105,0.89147,0.82983,0.96022,0.87403
250,1.0,0.8471,0.73638,0.87873,0.88928,0.78735,0.80668,0.79262,0.85764,0.8717,0.81722,0.71002,0.86467,0.81147,0.78207,0.75747,0.85764
